county_fips,state_name,state_abbreviation,county_name,population_year,population,county_pop_lat,county_pop_lon
48445,Texas,TX,Terry County,2020,12183,33.182706,-102.271832
48447,Texas,TX,Throckmorton County,2020,1487,33.141356,-99.1396
48449,Texas,TX,Titus County,2020,32926,33.175889,-94.966515
48451,Texas,TX,Tom Green County,2020,120010,31.451021,-100.461173
48453,Texas,TX,Travis County,2020,1300503,30.314281,-97.74819
48455,Texas,TX,Trinity County,2020,14883,30.998906,-95.24457
48457,Texas,TX,Tyler County,2020,21591,30.738676,-94.367776
48459,Texas,TX,Upshur County,2020,42166,32.697928,-94.922244
48461,Texas,TX,Upton County,2020,3623,31.180961,-102.124867
48463,Texas,TX,Uvalde County,2020,26742,29.243316,-99.757807
48465,Texas,TX,Val Verde County,2020,49028,29.380949,-100.898089
48467,Texas,TX,Van Zandt County,2020,57533,32.577505,-95.83772
48469,Texas,TX,Victoria County,2020,91936,28.825015,-96.991578
48471,Texas,TX,Walker County,2020,72164,30.725843,-95.538707
48473,Texas,TX,Waller County,2020,57452,29.996824,-95.953637
48475,Texas,TX,Ward County,2020,12097,31.569285,-102.912586
48477,Texas,TX,Washington County,2020,35771,30.181511,-96.397822
48479,Texas,TX,Webb County,2020,277681,27.522988,-99.475539
48481,Texas,TX,Wharton County,2020,41685,29.276718,-96.175359
48483,Texas,TX,Wheeler County,2020,4946,35.352533,-100.263467
48485,Texas,TX,Wichita County,2020,133205,33.920903,-98.552521
48487,Texas,TX,Wilbarger County,2020,12552,34.144872,-99.296957
48489,Texas,TX,Willacy County,2020,21161,26.452375,-97.777443
48491,Texas,TX,Williamson County,2020,617855,30.561,-97.716994
48493,Texas,TX,Wilson County,2020,52023,29.231354,-98.142979
48495,Texas,TX,Winkler County,2020,7887,31.842332,-103.099192
48497,Texas,TX,Wise County,2020,71084,33.161778,-97.629996
48499,Texas,TX,Wood County,2020,46291,32.776036,-95.400088
48501,Texas,TX,Yoakum County,2020,8702,33.022609,-102.83313
48503,Texas,TX,Young County,2020,17904,33.164281,-98.624277
48505,Texas,TX,Zapata County,2020,14172,26.903431,-99.26603
48507,Texas,TX,Zavala County,2020,11840,28.74941,-99.810139
49001,Utah,UT,Beaver County,2020,6761,38.298081,-112.762614
49003,Utah,UT,Box Elder County,2020,57007,41.592635,-112.09858
49005,Utah,UT,Cache County,2020,130004,41.745426,-111.83972
49007,Utah,UT,Carbon County,2020,20760,39.602446,-110.777614
49009,Utah,UT,Daggett County,2020,1026,40.967095,-109.647155
49011,Utah,UT,Davis County,2020,359232,41.01994,-111.960955
49013,Utah,UT,Duchesne County,2020,19894,40.289458,-110.162303
49015,Utah,UT,Emery County,2020,10147,39.21758,-110.93004
49017,Utah,UT,Garfield County,2020,5050,37.76544,-112.100445
49019,Utah,UT,Grand County,2020,9796,38.569065,-109.528715
49021,Utah,UT,Iron County,2020,56814,37.708863,-113.076129
49023,Utah,UT,Juab County,2020,12122,39.748397,-111.878698
49025,Utah,UT,Kane County,2020,7914,37.112165,-112.452981
49027,Utah,UT,Millard County,2020,13327,39.209255,-112.485827
49029,Utah,UT,Morgan County,2020,12462,41.083678,-111.725016
49031,Utah,UT,Piute County,2020,1473,38.277169,-112.214356
49033,Utah,UT,Rich County,2020,2452,41.776489,-111.286019
49035,Utah,UT,Salt Lake County,2020,1165517,40.638515,-111.927671
49037,Utah,UT,San Juan County,2020,15278,37.5205,-109.544698
49039,Utah,UT,Sanpete County,2020,31393,39.384536,-111.604923
49041,Utah,UT,Sevier County,2020,21780,38.771787,-112.044556
49043,Utah,UT,Summit County,2020,42499,40.726851,-111.470986
49045,Utah,UT,Tooele County,2020,74512,40.568238,-112.363038
49047,Utah,UT,Uintah County,2020,35970,40.426452,-109.590209
49049,Utah,UT,Utah County,2020,651059,40.278299,-111.750048
49051,Utah,UT,Wasatch County,2020,35300,40.511437,-111.412192
49053,Utah,UT,Washington County,2020,184913,37.130184,-113.524028
49055,Utah,UT,Wayne County,2020,2759,38.361712,-111.473963
49057,Utah,UT,Weber County,2020,262658,41.227609,-111.992689
50001,Vermont,VT,Addison County,2020,36851,44.060551,-73.165357
50003,Vermont,VT,Bennington County,2020,35338,42.980342,-73.148499
50005,Vermont,VT,Caledonia County,2020,29705,44.466492,-72.076402
50007,Vermont,VT,Chittenden County,2020,164306,44.480275,-73.149825
50009,Vermont,VT,Essex County,2020,6123,44.66368,-71.741554
50011,Vermont,VT,Franklin County,2020,49685,44.836316,-72.997535
50013,Vermont,VT,Grand Isle County,2020,7169,44.796232,-73.298697
50015,Vermont,VT,Lamoille County,2020,25341,44.583722,-72.655641
50017,Vermont,VT,Orange County,2020,28837,43.996143,-72.392796
50019,Vermont,VT,Orleans County,2020,26897,44.862553,-72.225465
50021,Vermont,VT,Rutland County,2020,57764,43.602593,-73.0413
50023,Vermont,VT,Washington County,2020,58328,44.243302,-72.587099
50025,Vermont,VT,Windham County,2020,42015,42.952906,-72.627836
50027,Vermont,VT,Windsor County,2020,54988,43.547306,-72.490545
51001,Virginia,VA,Accomack County,2020,32238,37.789056,-75.629229
51003,Virginia,VA,Albemarle County,2020,110652,38.052436,-78.519223
51005,Virginia,VA,Alleghany County,2020,14701,37.802456,-79.929817
51007,Virginia,VA,Amelia County,2020,13014,37.341629,-77.974024
51009,Virginia,VA,Amherst County,2020,31667,37.51889,-79.103494
51011,Virginia,VA,Appomattox County,2020,16043,37.360191,-78.837034
51013,Virginia,VA,Arlington County,2020,240119,38.874744,-77.099878
51015,Virginia,VA,Augusta County,2020,76544,38.127146,-79.031028
51017,Virginia,VA,Bath County,2020,4119,38.019034,-79.758898
51019,Virginia,VA,Bedford County,2020,79811,37.3202,-79.485268
51021,Virginia,VA,Bland County,2020,6239,37.15007,-81.087221
51023,Virginia,VA,Botetourt County,2020,33633,37.446433,-79.853093
51025,Virginia,VA,Brunswick County,2020,16037,36.758265,-77.863271
51027,Virginia,VA,Buchanan County,2020,20613,37.264116,-82.059144
51029,Virginia,VA,Buckingham County,2020,17168,37.58016,-78.48508
51031,Virginia,VA,Campbell County,2020,55304,37.261491,-79.169096
51033,Virginia,VA,Caroline County,2020,30860,38.008701,-77.438644
51035,Virginia,VA,Carroll County,2020,30074,36.713039,-80.762148
51036,Virginia,VA,Charles City County,2020,6821,37.383395,-77.101471
51037,Virginia,VA,Charlotte County,2020,11820,37.022057,-78.630318
51041,Virginia,VA,Chesterfield County,2020,358245,37.418313,-77.556204
51043,Virginia,VA,Clarke County,2020,14622,39.129413,-77.987446
51045,Virginia,VA,Craig County,2020,5077,37.475402,-80.173693
51047,Virginia,VA,Culpeper County,2020,53569,38.498239,-77.999045
51049,Virginia,VA,Cumberland County,2020,9933,37.481358,-78.258559
51051,Virginia,VA,Dickenson County,2020,14078,37.14337,-82.378744
51053,Virginia,VA,Dinwiddie County,2020,28688,37.135655,-77.560467
51057,Virginia,VA,Essex County,2020,10943,37.908782,-76.901398
51059,Virginia,VA,Fairfax County,2020,1150847,38.844735,-77.259163
51061,Virginia,VA,Fauquier County,2020,71361,38.6955,-77.774177
51063,Virginia,VA,Floyd County,2020,15777,36.943205,-80.342292
51065,Virginia,VA,Fluvanna County,2020,27422,37.888631,-78.301835
51067,Virginia,VA,Franklin County,2020,56167,37.020907,-79.857499
51069,Virginia,VA,Frederick County,2020,91119,39.166275,-78.188388
51071,Virginia,VA,Giles County,2020,16663,37.318524,-80.717794
51073,Virginia,VA,Gloucester County,2020,37459,37.37631,-76.529512
51075,Virginia,VA,Goochland County,2020,24431,37.700043,-77.837684
51077,Virginia,VA,Grayson County,2020,15493,36.645606,-81.114594
51079,Virginia,VA,Greene County,2020,20131,38.250659,-78.419689
51081,Virginia,VA,Greensville County,2020,11280,36.723793,-77.536767
51083,Virginia,VA,Halifax County,2020,33633,36.748534,-78.926882
51085,Virginia,VA,Hanover County,2020,108262,37.686951,-77.418164
51087,Virginia,VA,Henrico County,2020,333766,37.604639,-77.498633
51089,Virginia,VA,Henry County,2020,50309,36.690113,-79.902358
51091,Virginia,VA,Highland County,2020,2200,38.386566,-79.570489
51093,Virginia,VA,Isle of Wight County,2020,37725,36.924551,-76.644629
51095,Virginia,VA,James City County,2020,77612,37.297936,-76.759905
51097,Virginia,VA,King and Queen County,2020,6942,37.69798,-76.891499
51099,Virginia,VA,King George County,2020,27381,38.290179,-77.163636
51101,Virginia,VA,King William County,2020,17641,37.70564,-77.062824
51103,Virginia,VA,Lancaster County,2020,10618,37.703956,-76.435916
51105,Virginia,VA,Lee County,2020,23238,36.714436,-83.102497
51107,Virginia,VA,Loudoun County,2020,422784,39.034344,-77.517574
51109,Virginia,VA,Louisa County,2020,38132,37.982293,-77.971469
51111,Virginia,VA,Lunenburg County,2020,12267,36.969988,-78.216652
51113,Virginia,VA,Madison County,2020,13312,38.376148,-78.234579
51115,Virginia,VA,Mathews County,2020,8766,37.44524,-76.342352
51117,Virginia,VA,Mecklenburg County,2020,30679,36.690417,-78.318465
51119,Virginia,VA,Middlesex County,2020,10569,37.601288,-76.503916
51121,Virginia,VA,Montgomery County,2020,98391,37.18948,-80.413548
51125,Virginia,VA,Nelson County,2020,14755,37.812328,-78.873006
51127,Virginia,VA,New Kent County,2020,23648,37.497971,-77.041151
51131,Virginia,VA,Northampton County,2020,11673,37.388364,-75.919108
51133,Virginia,VA,Northumberland County,2020,12069,37.888285,-76.408399
51135,Virginia,VA,Nottoway County,2020,15160,37.146297,-78.078894
51137,Virginia,VA,Orange County,2020,37695,38.271941,-77.954627
51139,Virginia,VA,Page County,2020,23933,38.604557,-78.500492
51141,Virginia,VA,Patrick County,2020,17493,36.654402,-80.284461
51143,Virginia,VA,Pittsylvania County,2020,59850,36.769818,-79.411099
51145,Virginia,VA,Powhatan County,2020,30148,37.542877,-77.875793
51147,Virginia,VA,Prince Edward County,2020,23006,37.257791,-78.422211
51149,Virginia,VA,Prince George County,2020,38686,37.219071,-77.30013
51153,Virginia,VA,Prince William County,2020,475533,38.691879,-77.411684
51155,Virginia,VA,Pulaski County,2020,33935,37.082087,-80.703753
51157,Virginia,VA,Rappahannock County,2020,7260,38.695716,-78.123788
51159,Virginia,VA,Richmond County,2020,9071,37.947367,-76.716524
51161,Virginia,VA,Roanoke County,2020,94509,37.270574,-79.990176
51163,Virginia,VA,Rockbridge County,2020,22757,37.787713,-79.427103
51165,Virginia,VA,Rockingham County,2020,82346,38.452245,-78.838154
51167,Virginia,VA,Russell County,2020,26647,36.935294,-82.086751
51169,Virginia,VA,Scott County,2020,21629,36.683147,-82.5966
51171,Virginia,VA,Shenandoah County,2020,43905,38.870716,-78.526604
51173,Virginia,VA,Smyth County,2020,30090,36.828213,-81.574522
51175,Virginia,VA,Southampton County,2020,17636,36.717293,-77.067341
51177,Virginia,VA,Spotsylvania County,2020,138449,38.238579,-77.569137
51179,Virginia,VA,Stafford County,2020,156748,38.415169,-77.450285
51181,Virginia,VA,Surry County,2020,6385,37.116406,-76.868315
51183,Virginia,VA,Sussex County,2020,10925,36.973228,-77.211974
51185,Virginia,VA,Tazewell County,2020,40529,37.146681,-81.564336
51187,Virginia,VA,Warren County,2020,40475,38.927715,-78.178286
51191,Virginia,VA,Washington County,2020,53695,36.702853,-81.972619
51193,Virginia,VA,Westmoreland County,2020,18149,38.16079,-76.854358
51195,Virginia,VA,Wise County,2020,37206,36.95121,-82.612903
51197,Virginia,VA,Wythe County,2020,28620,36.919648,-81.068535
51199,Virginia,VA,York County,2020,69199,37.174598,-76.495399
51510,Virginia,VA,Alexandria City,2020,158726,38.819772,-77.091034
51515,Virginia,VA,Bedford City,2020,-9999,37.3202,-79.485268
51520,Virginia,VA,Bristol City,2020,17329,36.610521,-82.169169
51530,Virginia,VA,Buena Vista City,2020,6402,37.733972,-79.352678
51540,Virginia,VA,Charlottesville City,2020,46950,38.033198,-78.490351
51550,Virginia,VA,Chesapeake City,2020,247011,36.755679,-76.282764
51570,Virginia,VA,Colonial Heights City,2020,17205,37.264114,-77.401819
51580,Virginia,VA,Covington City,2020,5639,37.781159,-79.989387
51590,Virginia,VA,Danville City,2020,39869,36.591482,-79.409215
51595,Virginia,VA,Emporia City,2020,5257,36.692187,-77.541349
51600,Virginia,VA,Fairfax City,2020,23429,38.851845,-77.302408
51610,Virginia,VA,Falls Church City,2020,14631,38.883587,-77.174339
51620,Virginia,VA,Franklin City,2020,7833,36.679019,-76.937039
51630,Virginia,VA,Fredericksburg City,2020,29492,38.299102,-77.483495
51640,Virginia,VA,Galax City,2020,6296,36.666195,-80.918851
51650,Virginia,VA,Hampton City,2020,135464,37.043069,-76.367924
51660,Virginia,VA,Harrisonburg City,2020,53204,38.4408,-78.868272
51670,Virginia,VA,Hopewell City,2020,22375,37.289394,-77.305508
51678,Virginia,VA,Lexington City,2020,7279,37.784393,-79.443722
51680,Virginia,VA,Lynchburg City,2020,81561,37.392823,-79.19058
51683,Virginia,VA,Manassas City,2020,40869,38.75274,-77.475101
51685,Virginia,VA,Manassas Park City,2020,18004,38.772165,-77.448691
51690,Virginia,VA,Martinsville City,2020,12355,36.682806,-79.863774
51700,Virginia,VA,Newport News City,2020,179062,37.090513,-76.496296
51710,Virginia,VA,Norfolk City,2020,242803,36.896214,-76.260625
51720,Virginia,VA,Norton City,2020,3985,36.937997,-82.623232
51730,Virginia,VA,Petersburg City,2020,30446,37.209954,-77.395425
51735,Virginia,VA,Poquoson City,2020,12257,37.131572,-76.38153
51740,Virginia,VA,Portsmouth City,2020,95094,36.833211,-76.352846
51750,Virginia,VA,Radford City,2020,18255,37.128256,-80.559564
51760,Virginia,VA,Richmond City,2020,232226,37.535454,-77.466455
51770,Virginia,VA,Roanoke City,2020,99058,37.27853,-79.96024
51775,Virginia,VA,Salem City,2020,25340,37.286908,-80.056263
51790,Virginia,VA,Staunton City,2020,25190,38.157633,-79.077241
51800,Virginia,VA,Suffolk City,2020,93913,36.781868,-76.551004
51810,Virginia,VA,Virginia Beach City,2020,451231,36.821391,-76.100581
51820,Virginia,VA,Waynesboro City,2020,22741,38.072103,-78.898326
51830,Virginia,VA,Williamsburg City,2020,15259,37.275239,-76.710427
51840,Virginia,VA,Winchester City,2020,27700,39.174972,-78.170676
53001,Washington,WA,Adams County,2020,20027,46.864934,-119.030974
53003,Washington,WA,Asotin County,2020,22820,46.388405,-117.067841
53005,Washington,WA,Benton County,2020,206426,46.229857,-119.276721
53007,Washington,WA,Chelan County,2020,77574,47.530183,-120.344522
53009,Washington,WA,Clallam County,2020,78067,48.094966,-123.43662
53011,Washington,WA,Clark County,2020,496865,45.6806,-122.562478
53013,Washington,WA,Columbia County,2020,4048,46.323102,-117.976237
53015,Washington,WA,Cowlitz County,2020,111371,46.135464,-122.894935
53017,Washington,WA,Douglas County,2020,43560,47.50428,-120.178255
53019,Washington,WA,Ferry County,2020,7759,48.617551,-118.521003
53021,Washington,WA,Franklin County,2020,97075,46.303477,-119.125186
53023,Washington,WA,Garfield County,2020,2290,46.472067,-117.577878
53025,Washington,WA,Grant County,2020,99377,47.144731,-119.465741
53027,Washington,WA,Grays Harbor County,2020,75950,46.991258,-123.767559
53029,Washington,WA,Island County,2020,86014,48.2063,-122.577119
53031,Washington,WA,Jefferson County,2020,32700,48.010521,-122.820261
53033,Washington,WA,King County,2020,2274315,47.550488,-122.230444
53035,Washington,WA,Kitsap County,2020,272787,47.612218,-122.63285
53037,Washington,WA,Kittitas County,2020,49204,47.051833,-120.630817
53039,Washington,WA,Klickitat County,2020,22697,45.798391,-121.145999
53041,Washington,WA,Lewis County,2020,82109,46.618921,-122.839382
53043,Washington,WA,Lincoln County,2020,11090,47.638472,-118.324641
53045,Washington,WA,Mason County,2020,68224,47.288557,-123.034297
53047,Washington,WA,Okanogan County,2020,42620,48.446071,-119.591692
53049,Washington,WA,Pacific County,2020,22984,46.524564,-123.904531
53051,Washington,WA,Pend Oreille County,2020,14144,48.281535,-117.224508
53053,Washington,WA,Pierce County,2020,913890,47.177734,-122.407549
53055,Washington,WA,San Juan County,2020,17492,48.575228,-122.97913
53057,Washington,WA,Skagit County,2020,130789,48.466799,-122.335332
53059,Washington,WA,Skamania County,2020,12107,45.688608,-121.9341
53061,Washington,WA,Snohomish County,2020,830393,47.927546,-122.188739
53063,Washington,WA,Spokane County,2020,528225,47.680214,-117.368926
53065,Washington,WA,Stevens County,2020,46360,48.277698,-117.813601
53067,Washington,WA,Thurston County,2020,294074,47.000869,-122.836601
53069,Washington,WA,Wahkiakum County,2020,4498,46.236474,-123.42626
53071,Washington,WA,Walla Walla County,2020,61292,46.077908,-118.391255
53073,Washington,WA,Whatcom County,2020,231016,48.82321,-122.487694
53075,Washington,WA,Whitman County,2020,49500,46.79361,-117.218219
53077,Washington,WA,Yakima County,2020,251879,46.519349,-120.422109
54001,West Virginia,WV,Barbour County,2020,16444,39.110077,-80.004415
54003,West Virginia,WV,Berkeley County,2020,122125,39.458844,-77.981133
54005,West Virginia,WV,Boone County,2020,21055,38.056447,-81.757554
54007,West Virginia,WV,Braxton County,2020,13702,38.691905,-80.72355
54009,West Virginia,WV,Brooke County,2020,21674,40.309476,-80.58598
54011,West Virginia,WV,Cabell County,2020,91589,38.413623,-82.335173
54013,West Virginia,WV,Calhoun County,2020,6945,38.852602,-81.104413
54015,West Virginia,WV,Clay County,2020,8341,38.471943,-81.099274
54017,West Virginia,WV,Doddridge County,2020,8368,39.285261,-80.721291
54019,West Virginia,WV,Fayette County,2020,42062,38.032513,-81.12912
54021,West Virginia,WV,Gilmer County,2020,7811,38.923137,-80.82649
54023,West Virginia,WV,Grant County,2020,11510,39.058737,-79.161069
54025,West Virginia,WV,Greenbrier County,2020,34319,37.854452,-80.49094
54027,West Virginia,WV,Hampshire County,2020,23190,39.329428,-78.610524
54029,West Virginia,WV,Hancock County,2020,28571,40.477168,-80.56887
54031,West Virginia,WV,Hardy County,2020,13633,39.039184,-78.881361
54033,West Virginia,WV,Harrison County,2020,66870,39.287855,-80.338815
54035,West Virginia,WV,Jackson County,2020,28453,38.839842,-81.713139
54037,West Virginia,WV,Jefferson County,2020,57486,39.313836,-77.847622
54039,West Virginia,WV,Kanawha County,2020,176253,38.363316,-81.658275
54041,West Virginia,WV,Lewis County,2020,15805,39.034219,-80.467796
54043,West Virginia,WV,Lincoln County,2020,20043,38.201744,-82.06642
54045,West Virginia,WV,Logan County,2020,31688,37.856159,-81.972548
54047,West Virginia,WV,McDowell County,2020,16916,37.396421,-81.656309
54049,West Virginia,WV,Marion County,2020,55962,39.484357,-80.178836
54051,West Virginia,WV,Marshall County,2020,30103,39.928223,-80.704817
54053,West Virginia,WV,Mason County,2020,26335,38.827526,-82.058323
54055,West Virginia,WV,Mercer County,2020,58258,37.35259,-81.138172
54057,West Virginia,WV,Mineral County,2020,26722,39.46477,-78.909545
54059,West Virginia,WV,Mingo County,2020,22951,37.704029,-82.1534
54061,West Virginia,WV,Monongalia County,2020,106819,39.636523,-79.956831
54063,West Virginia,WV,Monroe County,2020,13229,37.524777,-80.641835
54065,West Virginia,WV,Morgan County,2020,17873,39.580984,-78.222986
54067,West Virginia,WV,Nicholas County,2020,24340,38.278428,-80.772313
54069,West Virginia,WV,Ohio County,2020,41182,40.078541,-80.672306
54071,West Virginia,WV,Pendleton County,2020,6932,38.672348,-79.337954
