County_FIPS,Year,Population
42097,2070,90258
42097,2071,90258
42097,2072,90258
42097,2073,90258
42097,2074,90258
42097,2075,90258
42097,2076,90258
42097,2077,90258
42097,2078,90258
42097,2079,90258
42097,2080,90258
42097,2081,90258
42097,2082,90258
42097,2083,90258
42097,2084,90258
42097,2085,90258
42097,2086,90258
42097,2087,90258
42097,2088,90258
42097,2089,90258
42097,2090,90258
42097,2091,90258
42097,2092,90258
42097,2093,90258
42097,2094,90258
42097,2095,90258
42097,2096,90258
42097,2097,90258
42097,2098,90258
42097,2099,90258
42099,2000,46212
42099,2001,46212
42099,2002,46212
42099,2003,46212
42099,2004,46212
42099,2005,46212
42099,2006,46212
42099,2007,46212
42099,2008,46212
42099,2009,46212
42099,2010,46212
42099,2011,46212
42099,2012,46212
42099,2013,46212
42099,2014,46212
42099,2015,46212
42099,2016,46212
42099,2017,46212
42099,2018,46212
42099,2019,46212
42099,2020,46212
42099,2021,46212
42099,2022,46212
42099,2023,46212
42099,2024,46212
42099,2025,46212
42099,2026,46212
42099,2027,46212
42099,2028,46212
42099,2029,46212
42099,2030,46212
42099,2031,46212
42099,2032,46212
42099,2033,46212
42099,2034,46212
42099,2035,46212
42099,2036,46212
42099,2037,46212
42099,2038,46212
42099,2039,46212
42099,2040,46212
42099,2041,46212
42099,2042,46212
42099,2043,46212
42099,2044,46212
42099,2045,46212
42099,2046,46212
42099,2047,46212
42099,2048,46212
42099,2049,46212
42099,2050,46212
42099,2051,46212
42099,2052,46212
42099,2053,46212
42099,2054,46212
42099,2055,46212
42099,2056,46212
42099,2057,46212
42099,2058,46212
42099,2059,46212
42099,2060,46212
42099,2061,46212
42099,2062,46212
42099,2063,46212
42099,2064,46212
42099,2065,46212
42099,2066,46212
42099,2067,46212
42099,2068,46212
42099,2069,46212
42099,2070,46212
42099,2071,46212
42099,2072,46212
42099,2073,46212
42099,2074,46212
42099,2075,46212
42099,2076,46212
42099,2077,46212
42099,2078,46212
42099,2079,46212
42099,2080,46212
42099,2081,46212
42099,2082,46212
42099,2083,46212
42099,2084,46212
42099,2085,46212
42099,2086,46212
42099,2087,46212
42099,2088,46212
42099,2089,46212
42099,2090,46212
42099,2091,46212
42099,2092,46212
42099,2093,46212
42099,2094,46212
42099,2095,46212
42099,2096,46212
42099,2097,46212
42099,2098,46212
42099,2099,46212
42101,2000,1578487
42101,2001,1578487
42101,2002,1578487
42101,2003,1578487
42101,2004,1578487
42101,2005,1578487
42101,2006,1578487
42101,2007,1578487
42101,2008,1578487
42101,2009,1578487
42101,2010,1578487
42101,2011,1578487
42101,2012,1578487
42101,2013,1578487
42101,2014,1578487
42101,2015,1578487
42101,2016,1578487
42101,2017,1578487
42101,2018,1578487
42101,2019,1578487
42101,2020,1578487
42101,2021,1578487
42101,2022,1578487
42101,2023,1578487
42101,2024,1578487
42101,2025,1578487
42101,2026,1578487
42101,2027,1578487
42101,2028,1578487
42101,2029,1578487
42101,2030,1578487
42101,2031,1578487
42101,2032,1578487
42101,2033,1578487
42101,2034,1578487
42101,2035,1578487
42101,2036,1578487
42101,2037,1578487
42101,2038,1578487
42101,2039,1578487
42101,2040,1578487
42101,2041,1578487
42101,2042,1578487
42101,2043,1578487
42101,2044,1578487
42101,2045,1578487
42101,2046,1578487
42101,2047,1578487
42101,2048,1578487
42101,2049,1578487
42101,2050,1578487
42101,2051,1578487
42101,2052,1578487
42101,2053,1578487
42101,2054,1578487
42101,2055,1578487
42101,2056,1578487
42101,2057,1578487
42101,2058,1578487
42101,2059,1578487
42101,2060,1578487
42101,2061,1578487
42101,2062,1578487
42101,2063,1578487
42101,2064,1578487
42101,2065,1578487
42101,2066,1578487
42101,2067,1578487
42101,2068,1578487
42101,2069,1578487
42101,2070,1578487
42101,2071,1578487
42101,2072,1578487
42101,2073,1578487
42101,2074,1578487
42101,2075,1578487
42101,2076,1578487
42101,2077,1578487
42101,2078,1578487
42101,2079,1578487
42101,2080,1578487
42101,2081,1578487
42101,2082,1578487
42101,2083,1578487
42101,2084,1578487
42101,2085,1578487
42101,2086,1578487
42101,2087,1578487
42101,2088,1578487
42101,2089,1578487
42101,2090,1578487
42101,2091,1578487
42101,2092,1578487
42101,2093,1578487
42101,2094,1578487
42101,2095,1578487
42101,2096,1578487
42101,2097,1578487
42101,2098,1578487
42101,2099,1578487
42103,2000,56072
42103,2001,56072
42103,2002,56072
42103,2003,56072
42103,2004,56072
42103,2005,56072
42103,2006,56072
42103,2007,56072
42103,2008,56072
42103,2009,56072
42103,2010,56072
42103,2011,56072
42103,2012,56072
42103,2013,56072
42103,2014,56072
42103,2015,56072
42103,2016,56072
42103,2017,56072
42103,2018,56072
42103,2019,56072
42103,2020,56072
42103,2021,56072
42103,2022,56072
42103,2023,56072
42103,2024,56072
42103,2025,56072
42103,2026,56072
42103,2027,56072
42103,2028,56072
42103,2029,56072
42103,2030,56072
42103,2031,56072
42103,2032,56072
42103,2033,56072
42103,2034,56072
42103,2035,56072
42103,2036,56072
42103,2037,56072
42103,2038,56072
42103,2039,56072
42103,2040,56072
42103,2041,56072
42103,2042,56072
42103,2043,56072
42103,2044,56072
42103,2045,56072
42103,2046,56072
42103,2047,56072
42103,2048,56072
42103,2049,56072
42103,2050,56072
42103,2051,56072
42103,2052,56072
42103,2053,56072
42103,2054,56072
42103,2055,56072
42103,2056,56072
